"names.deg.","deg","degree_centrality","closeness_centrality","eigenvector_centrality","betweenness_centrality"
"SLC7A5P2",130,130,NA,0.0760579510167219,0
"SLC7A6",128,128,NA,0.0761359307832953,0
"SLC7A6OS",124,124,NA,0.0757777638366464,0
"SLC7A7",70,70,NA,0.0444992456816761,0
"SLC7A8",52,52,NA,0.0353402375077466,0
"SLC7A9",30,30,NA,0.0205439177967622,0
"SLC8A2",63,63,NA,0.0429167632545136,0
"SLC9A1",139,139,NA,0.07932664264399,0
"SLC9A3R1",121,121,NA,0.0728836218427327,0
"SLC9A3R2",56,56,NA,0.0376705208265689,0
"SLC9A5",108,108,NA,0.0675865763281965,0
"SLC9A7",80,80,NA,0.0537840054297956,0
"SLC9A8",135,135,NA,0.0779409281103042,0
"SLC9B1",116,116,NA,0.0731921355205647,0
"SLC9B2",109,109,NA,0.0672015037608925,0
"SLCO1B3",22,22,NA,0.0147014572180986,0
"SLCO2A1",51,51,NA,0.0328872567578563,0
"SLCO4C1",83,83,NA,0.054548962032502,0
"SLCO5A1",90,90,NA,0.0586652149290793,0
"SLFN13",93,93,NA,0.0589637623968158,0
"SLIRP",110,110,NA,0.0681994907053618,0
"SLK",103,103,NA,0.0648257776394377,0
"SLMAP",121,121,NA,0.074050929511603,0
"SLTM",132,132,NA,0.0783676257823342,0
"SLU7",105,105,NA,0.0669329024575816,0
"SLURP1",38,38,NA,0.0256767252108595,0
"SLX4",108,108,NA,0.0681048109954103,0
"SLX4IP",140,140,NA,0.0808882238097875,0
"SMAD1",94,94,NA,0.0601150413456926,0
"SMAD2",118,118,NA,0.0724858796776273,0
"SMAD3",128,128,NA,0.075710514373789,0
"SMAD4",110,110,NA,0.0685094163231368,0
"SMAD5",119,119,NA,0.0729500515842984,0
"SMAD5-AS1",88,88,NA,0.0569484396980424,0
"SMAD6",113,113,NA,0.0685235172921624,0
"SMAD7",119,119,NA,0.070005207357583,0
"SMAGP",100,100,NA,0.06274395410034,0
"SMAP1",113,113,NA,0.0697996831380622,0
"SMAP2",110,110,NA,0.0678041571796442,0
"SMARCA1",79,79,NA,0.0500463601760324,0
"SMARCA2",119,119,NA,0.0738176825387723,0
"SMARCA5",123,123,NA,0.0745022526115,0
"SMARCAD1",122,122,NA,0.0746871655388225,0
"SMARCAL1",108,108,NA,0.0678678717269312,0
"SMARCD1",108,108,NA,0.0679529392914907,0
"SMARCD2",142,142,NA,0.0802538941785174,0
"SMARCD3",70,70,NA,0.0452053352255637,0
"SMARCE1",101,101,NA,0.0641346650956453,0
"SMC1A",110,110,NA,0.0691522868033092,0
"SMC2",109,109,NA,0.0691898940443779,0
"SMC4",132,132,NA,0.0779096601914521,0
"SMC5",122,122,NA,0.0737868816721785,0
"SMC6",119,119,NA,0.0730958802549109,0
"SMCHD1",126,126,NA,0.076111405113921,0
"SMCO1",33,33,NA,0.0211022193654587,0
"SMCO4",116,116,NA,0.0709832622021368,0
"SMCR8",128,128,NA,0.0762421402167889,0
"SMDT1",116,116,NA,0.0712099145060251,0
"SMEK1",138,138,NA,0.0802739634004117,0
"SMEK2",134,134,NA,0.0790786894865492,0
"SMG1",126,126,NA,0.0745173909893115,0
"SMG6",100,100,NA,0.064874557576396,0
"SMG7",140,140,NA,0.0794177796128553,0
"SMG7-AS1",139,139,NA,0.078739339874244,0
"SMG8",123,123,NA,0.0726606341662407,0
"SMG9",133,133,NA,0.0774072392103718,0
"SMIM10",81,81,NA,0.0539695778833827,0
"SMIM11",113,113,NA,0.0687749840004601,0
"SMIM12",125,125,NA,0.0752987568568415,0
"SMIM13",132,132,NA,0.0770168825598439,0
"SMIM14",144,144,NA,0.0804922177455923,0
"SMIM15",128,128,NA,0.0775365996952018,0
"SMIM19",116,116,NA,0.0720461043658662,0
"SMIM20",122,122,NA,0.0734333384261806,0
"SMIM24",56,56,NA,0.0365160586723222,0
"SMIM3",101,101,NA,0.0649010193595851,0
"SMIM4",121,121,NA,0.0742169307773853,0
"SMIM5",92,92,NA,0.0580637394273772,0
"SMIM6",70,70,NA,0.0443100622435379,0
"SMIM7",125,125,NA,0.0743044317103685,0
"SMIM8",112,112,NA,0.0691049342523662,0
"SMNDC1",103,103,NA,0.0648002124567295,0
"SMOC1",69,69,NA,0.0430089494198043,0
"SMOX",71,71,NA,0.047586589060103,0
"SMPD2",117,117,NA,0.0715729609445606,0
"SMPD3",91,91,NA,0.0586023268396266,0
"SMPD4",127,127,NA,0.0757137979997678,0
"SMPDL3A",97,97,NA,0.061610539985945,0
"SMTN",96,96,NA,0.0623493141668356,0
"SMU1",118,118,NA,0.0707391974144254,0
"SMUG1",94,94,NA,0.0603238684469433,0
"SMURF1",100,100,NA,0.0648184798647606,0
"SMURF2",101,101,NA,0.0646292985486909,0
"SMYD3",92,92,NA,0.0590782088333579,0
"SMYD4",109,109,NA,0.0679000263814513,0
"SMYD5",107,107,NA,0.0679386639405038,0
"SNAI1",113,113,NA,0.0679879088927238,0
"SNAI2",78,78,NA,0.0484931688296471,0
"SNAI3",114,114,NA,0.0682802768173438,0
"SNAP23",104,104,NA,0.0659614344057311,0
"SNAP29",134,134,NA,0.0770675134954889,0
"SNAP47",129,129,NA,0.0759519108755774,0
"SNAPC2",107,107,NA,0.0677771853749779,0
"SNAPC3",119,119,NA,0.0719844387472344,0
"SNAPC5",131,131,NA,0.077883338972968,0
"SNAPIN",104,104,NA,0.0662711426832703,0
"SNAR-C4",51,51,NA,0.0315831116272441,0
"SND1",136,136,NA,0.0798530496857395,0
"SND1-IT1",39,39,NA,0.0259598299568153,0
"SNED1",59,59,NA,0.0409707731969519,0
"SNF8",114,114,NA,0.0707245646519277,0
"SNHG1",127,127,NA,0.0736057439785878,0
"SNHG10",123,123,NA,0.0725731683675063,0
"SNHG11",131,131,NA,0.0771542964029685,0
"SNHG12",138,138,NA,0.0791911585858035,0
"SNHG15",126,126,NA,0.0754814706983289,0
"SNHG20",125,125,NA,0.07453072400283,0
"SNHG3",128,128,NA,0.074698561278724,0
"SNHG4",117,117,NA,0.0716153499048726,0
"SNHG5",129,129,NA,0.077457569517535,0
"SNHG6",129,129,NA,0.0766638381826758,0
"SNHG7",137,137,NA,0.0789892918962343,0
"SNHG8",120,120,NA,0.0735922834549349,0
"SNHG9",124,124,NA,0.0727525319735611,0
"SNIP1",111,111,NA,0.068038349264075,0
"SNORA10",102,102,NA,0.063665949953029,0
"SNORA13",125,125,NA,0.0743406989394455,0
"SNORA14B",128,128,NA,0.0771698950909352,0
"SNORA15",19,19,NA,0.012296513857408,0
"SNORA16A",137,137,NA,0.0784997828613738,0
"SNORA17",140,140,NA,0.0798250184653105,0
"SNORA21",120,120,NA,0.0722013930071949,0
"SNORA24",121,121,NA,0.0742742728513695,0
"SNORA26",127,127,NA,0.0764249192811993,0
"SNORA31",69,69,NA,0.0433164657854772,0
"SNORA38",47,47,NA,0.0318478441805334,0
"SNORA41",58,58,NA,0.0371730102539393,0
"SNORA43",132,132,NA,0.0756601496962982,0
"SNORA44",137,137,NA,0.0784997828613738,0
"SNORA45A",128,128,NA,0.0772080814841577,0
"SNORA45B",56,56,NA,0.0370685678824222,0
"SNORA48",111,111,NA,0.0693204054731021,0
"SNORA52",117,117,NA,0.0711015661240516,0
"SNORA55",29,29,NA,0.018774757461736,0
"SNORA57",127,127,NA,0.0764943897080751,0
"SNORA6",127,127,NA,0.075805616465168,0
"SNORA60",65,65,NA,0.0419571252452515,0
"SNORA61",125,125,NA,0.0727917645804002,0
"SNORA64",130,130,NA,0.0755751688768962,0
"SNORA67",116,116,NA,0.0695334873186148,0
"SNORA68",72,72,NA,0.0461763864878593,0
"SNORA70",132,132,NA,0.0765624633244996,0
"SNORA70G",22,22,NA,0.0149388887075228,0
"SNORA71D",126,126,NA,0.0757944573175174,0
"SNORA71E",131,131,NA,0.0770490183832648,0
"SNORA74B",38,38,NA,0.0261189750776781,0
"SNORA76C",130,130,NA,0.0756787606227351,0
"SNORA78",123,123,NA,0.0725098578521414,0
"SNORA7A",117,117,NA,0.0696897402878218,0
"SNORA80B",126,126,NA,0.0749955928744958,0
"SNORA84",126,126,NA,0.0763979435572929,0
"SNORA9",124,124,NA,0.0748043078701604,0
"SNORD10",39,39,NA,0.0253964935454066,0
"SNORD101",127,127,NA,0.0753854289736633,0
"SNORD104",132,132,NA,0.0763691828510293,0
"SNORD105",109,109,NA,0.0670349505216682,0
"SNORD110",124,124,NA,0.0753911203477313,0
"SNORD111B",32,32,NA,0.0215091802924915,0
"SNORD115-47",15,15,NA,0.0109321693401656,0
"SNORD115-48",15,15,NA,0.0109321693401656,0
"SNORD12",102,102,NA,0.0635951624018019,0
"SNORD124",68,68,NA,0.0452922731538695,0
"SNORD126",36,36,NA,0.024221372273496,0
"SNORD12B",128,128,NA,0.074776509228799,0
"SNORD12C",133,133,NA,0.0760943883858645,0
"SNORD16",81,81,NA,0.0509810429847053,0
"SNORD17",71,71,NA,0.0453997089313561,0
"SNORD18A",109,109,NA,0.0676886083669272,0
"SNORD18B",38,38,NA,0.0242565760640971,0
"SNORD1A",71,71,NA,0.0436674085402664,0
"SNORD1B",71,71,NA,0.0436674085402664,0
"SNORD1C",118,118,NA,0.0733987264652272,0
"SNORD2",133,133,NA,0.0775405309364309,0
"SNORD22",99,99,NA,0.0611802649234334,0
"SNORD24",116,116,NA,0.0717541794156181,0
"SNORD25",125,125,NA,0.0729166580430947,0
"SNORD26",125,125,NA,0.0729166580430947,0
"SNORD27",125,125,NA,0.0729166580430947,0
"SNORD28",123,123,NA,0.0726858006676047,0
"SNORD29",105,105,NA,0.0642146915585054,0
"SNORD30",78,78,NA,0.0509715196923976,0
"SNORD31",98,98,NA,0.0611638449820725,0
"SNORD35A",105,105,NA,0.066008233445964,0
"SNORD36A",87,87,NA,0.0558849412765516,0
"SNORD36B",110,110,NA,0.0683839602809405,0
"SNORD36C",88,88,NA,0.0570201422324343,0
"SNORD42A",90,90,NA,0.0557013611641726,0
"SNORD42B",125,125,NA,0.075103678508294,0
"SNORD43",127,127,NA,0.0748907191928003,0
"SNORD45A",117,117,NA,0.0719835135374341,0
"SNORD45B",51,51,NA,0.0326844476852259,0
"SNORD45C",122,122,NA,0.0743563935981326,0
"SNORD46",128,128,NA,0.075704819113001,0
"SNORD48",124,124,NA,0.0745636191064051,0
"SNORD49A",130,130,NA,0.0767538193249879,0
"SNORD49B",130,130,NA,0.0767538193249879,0
"SNORD4B",100,100,NA,0.0613151432217968,0
"SNORD50A",125,125,NA,0.075461649066005,0
"SNORD50B",126,126,NA,0.0760722165145534,0
"SNORD51",64,64,NA,0.0414355266717878,0
"SNORD52",79,79,NA,0.0501625451445588,0
"SNORD54",137,137,NA,0.0781181842029691,0
"SNORD55",131,131,NA,0.0766259866211245,0
"SNORD59A",121,121,NA,0.0730781439859004,0
"SNORD60",124,124,NA,0.0734477794355128,0
"SNORD61",115,115,NA,0.0717951463599941,0
"SNORD68",130,130,NA,0.0769494856395819,0
"SNORD71",19,19,NA,0.0120234724017261,0
"SNORD73A",37,37,NA,0.0236668848474438,0
"SNORD74",131,131,NA,0.0762423293209588,0
"SNORD75",128,128,NA,0.0756497445285756,0
"SNORD76",126,126,NA,0.0748364400103589,0
"SNORD77",121,121,NA,0.0739054607057087,0
"SNORD87",75,75,NA,0.0476568395690272,0
"SNORD88C",53,53,NA,0.0358937320397053,0
"SNORD92",5,5,NA,0.00364340371619546,0
"SNORD93",85,85,NA,0.0546575797168872,0
"SNPH",75,75,NA,0.0491737326064526,0
"SNRK",95,95,NA,0.0609369945354769,0
"SNRNP200",115,115,NA,0.0721015007044292,0
"SNRNP25",120,120,NA,0.0732265985118081,0
"SNRNP27",109,109,NA,0.0675509301860424,0
"SNRNP35",115,115,NA,0.0723109734297284,0
"SNRNP40",119,119,NA,0.072518964704854,0
"SNRNP48",104,104,NA,0.0662193570934746,0
"SNRNP70",129,129,NA,0.0776260902954006,0
"SNRPA",131,131,NA,0.0766874166110206,0
"SNRPA1",130,130,NA,0.0767388108186799,0
"SNRPB",120,120,NA,0.0729750457456981,0
"SNRPB2",117,117,NA,0.0697616410752916,0
"SNRPC",129,129,NA,0.0766389878625182,0
"SNRPD1",130,130,NA,0.0771098883588133,0
"SNRPD2",130,130,NA,0.0774100383546534,0
"SNRPD3",131,131,NA,0.0781540707084949,0
"SNRPE",132,132,NA,0.077368935212856,0
"SNRPF",115,115,NA,0.0702441103617865,0
"SNRPG",122,122,NA,0.074224928247434,0
"SNTA1",92,92,NA,0.0591077680062432,0
"SNTB1",74,74,NA,0.0476761641655249,0
"SNTB2",125,125,NA,0.075234854135966,0
"SNUPN",129,129,NA,0.0771623898442454,0
"SNURF",68,68,NA,0.0465061445918638,0
"SNW1",109,109,NA,0.0685840787797005,0
"SNX1",138,138,NA,0.0802467131058953,0
"SNX10",100,100,NA,0.0631596718336085,0
"SNX11",123,123,NA,0.0752823660948741,0
"SNX13",122,122,NA,0.0736060753925302,0
"SNX14",132,132,NA,0.0782488734454782,0
"SNX15",116,116,NA,0.0711359175231186,0
"SNX16",142,142,NA,0.076410800398242,0
"SNX17",141,141,NA,0.0805736758591836,0
"SNX18",121,121,NA,0.0735503171405684,0
"SNX19",113,113,NA,0.0701586621422595,0
"SNX2",108,108,NA,0.0686183228660343,0
"SNX21",96,96,NA,0.0622747541838061,0
"SNX22",92,92,NA,0.0603756690868701,0
"SNX24",110,110,NA,0.0670901539565153,0
"SNX25",101,101,NA,0.0652825225939699,0
"SNX27",116,116,NA,0.0708346213413658,0
"SNX29",119,119,NA,0.072512901755262,0
"SNX3",131,131,NA,0.0773739626201755,0
"SNX30",111,111,NA,0.0682058598863573,0
"SNX31",32,32,NA,0.0199547687944679,0
"SNX33",111,111,NA,0.0674484456167864,0
"SNX4",96,96,NA,0.0625640435090835,0
"SNX5",141,141,NA,0.0797548402416235,0
"SNX6",95,95,NA,0.0607627721904375,0
"SNX7",72,72,NA,0.0469339130806979,0
"SNX8",113,113,NA,0.0689521420472443,0
"SNX9",111,111,NA,0.0678133876793607,0
"SOAT1",119,119,NA,0.072849713758462,0
"SOAT2",65,65,NA,0.0409811940931766,0
"SOBP",66,66,NA,0.0424773570311267,0
"SOCS1",118,118,NA,0.0711676255363091,0
"SOCS2",124,124,NA,0.0730244174797976,0
"SOCS3",122,122,NA,0.0741404773717564,0
"SOCS4",131,131,NA,0.0779420062933205,0
"SOCS5",126,126,NA,0.0753768498731104,0
"SOCS6",76,76,NA,0.0512562252725421,0
"SOCS7",112,112,NA,0.0689414603185502,0
"SOD1",114,114,NA,0.0704070694236247,0
"SOD2",121,121,NA,0.0734396770321472,0
"SON",130,130,NA,0.0774023334254587,0
"SORBS1",99,99,NA,0.0632062647321149,0
"SORL1",95,95,NA,0.0603829860119195,0
"SORT1",101,101,NA,0.0619774613772898,0
"SOS1",123,123,NA,0.0743575155533787,0
"SOS2",106,106,NA,0.0671995022087464,0
"SOST",92,92,NA,0.058131576885768,0
"SOSTDC1",44,44,NA,0.0310146818509157,0
"SOWAHC",104,104,NA,0.0627775677462273,0
"SOWAHD",79,79,NA,0.0497507216487114,0
"SOX12",129,129,NA,0.0758599513962055,0
"SOX13",82,82,NA,0.0526361152047486,0
"SOX18",76,76,NA,0.0497779892299512,0
"SOX4",102,102,NA,0.0652250977913318,0
"SOX5",47,47,NA,0.0304074562947965,0
"SOX9",95,95,NA,0.0593217869184286,0
"SP100",102,102,NA,0.0622273054806065,0
"SP110",82,82,NA,0.0529850622809253,0
"SP140L",88,88,NA,0.0549510609957206,0
"SP3",139,139,NA,0.0799109448050434,0
"SP5",98,98,NA,0.0608668125214427,0
"SP8",77,77,NA,0.051125870166074,0
"SPA17",99,99,NA,0.064857539597355,0
"SPACA3",22,22,NA,0.0162237994937969,0
"SPACA5",92,92,NA,0.0596432996614711,0
"SPAG1",96,96,NA,0.062033443302393,0
"SPAG16",96,96,NA,0.0607501405486568,0
"SPAG17",69,69,NA,0.0467553389287846,0
"SPAG4",119,119,NA,0.073136015156777,0
"SPAG5",126,126,NA,0.0753271187965197,0
"SPAG5-AS1",120,120,NA,0.0730108052571366,0
"SPAG7",135,135,NA,0.0782739694182718,0
"SPAG8",102,102,NA,0.0639349289631364,0
"SPAG9",139,139,NA,0.0800092109909409,0
"SPAST",127,127,NA,0.0770549833008817,0
"SPATA12",79,79,NA,0.0488802271307024,0
"SPATA13",73,73,NA,0.0491415486485367,0
"SPATA17",93,93,NA,0.0574785076972079,0
"SPATA18",64,64,NA,0.0422827343893937,0
"SPATA2",127,127,NA,0.0746260502409534,0
"SPATA20",96,96,NA,0.0628463126088004,0
"SPATA24",119,119,NA,0.0727739245932842,0
"SPATA2L",130,130,NA,0.0762901004388677,0
"SPATA31D5P",10,10,NA,0.00736521787929761,0
"SPATA33",119,119,NA,0.0717359940217838,0
"SPATA4",93,93,NA,0.0599132718011635,0
"SPATA5",120,120,NA,0.0736577928676214,0
"SPATA5L1",127,127,NA,0.0771185005894328,0
"SPATA7",86,86,NA,0.0562370380194828,0
"SPATC1L",110,110,NA,0.0668693918335636,0
"SPATS1",44,44,NA,0.0296981447037729,0
"SPATS2",132,132,NA,0.078040258514883,0
"SPC24",113,113,NA,0.0696108742328378,0
"SPC25",102,102,NA,0.0638221534070131,0
"SPCS1",124,124,NA,0.0746173408364881,0
"SPCS2",126,126,NA,0.0760390217399894,0
"SPCS3",117,117,NA,0.0728351645684392,0
"SPDL1",108,108,NA,0.0677858377767284,0
"SPDYC",79,79,NA,0.0504884868457879,0
"SPECC1",113,113,NA,0.0680670126778608,0
"SPECC1L",106,106,NA,0.0678211790225746,0
"SPEF1",82,82,NA,0.0536310695480828,0
"SPEF2",83,83,NA,0.0519972875659513,0
"SPEN",131,131,NA,0.076899499697235,0
"SPG11",125,125,NA,0.075593710760632,0
"SPG20OS",103,103,NA,0.0650625729171602,0
"SPG21",125,125,NA,0.0753394227192619,0
"SPG7",118,118,NA,0.0728580136871027,0
"SPHK1",120,120,NA,0.0713758724716517,0
"SPHK2",134,134,NA,0.0786528923169285,0
"SPIDR",98,98,NA,0.0622988974058214,0
"SPIN1",110,110,NA,0.0671836826091493,0
"SPIN2B",77,77,NA,0.0525738172758196,0
"SPIN3",85,85,NA,0.0566643004772496,0
"SPIN4",93,93,NA,0.060846151214729,0
"SPINT2",86,86,NA,0.0555544391020411,0
"SPIRE1",79,79,NA,0.0520356260821356,0
"SPIRE2",108,108,NA,0.0646424402279691,0
"SPN",109,109,NA,0.0660644106419851,0
"SPNS1",136,136,NA,0.0784512235915807,0
"SPOCD1",94,94,NA,0.0599778150680066,0
"SPOCK2",52,52,NA,0.034857461585621,0
"SPOP",134,134,NA,0.078008803540508,0
"SPOPL",110,110,NA,0.069551220544511,0
"SPPL2A",125,125,NA,0.0739014728620766,0
"SPPL2B",111,111,NA,0.0693507194326737,0
"SPPL3",116,116,NA,0.0708825884537145,0
"SPR",116,116,NA,0.0702130991015832,0
"SPRED1",138,138,NA,0.0794528923404901,0
"SPRED2",141,141,NA,0.0799752054247895,0
"SPRR2A",40,40,NA,0.0255561233191458,0
"SPRR2B",22,22,NA,0.0142251124338333,0
"SPRTN",122,122,NA,0.0734030926592901,0
"SPRY1",104,104,NA,0.0651318563610937,0
"SPRY2",130,130,NA,0.0751067776011362,0
"SPRY3",51,51,NA,0.0360787878174745,0
"SPRY4",130,130,NA,0.0765541894843022,0
"SPRYD3",107,107,NA,0.0676041181976768,0
"SPRYD4",128,128,NA,0.0767353318969904,0
"SPRYD7",115,115,NA,0.0715617242341584,0
"SPSB1",92,92,NA,0.058842687660785,0
"SPSB2",121,121,NA,0.0731238239368746,0
"SPSB3",121,121,NA,0.0726602103505718,0
"SPTA1",47,47,NA,0.030617997183219,0
"SPTAN1",111,111,NA,0.0688910275749234,0
"SPTB",68,68,NA,0.0452137060118422,0
"SPTBN1",73,73,NA,0.0455984377810577,0
"SPTBN2",57,57,NA,0.0376998043569577,0
"SPTBN4",111,111,NA,0.0685273113224959,0
"SPTLC1",117,117,NA,0.072508444105444,0
"SPTLC2",121,121,NA,0.0732219532521396,0
"SPTLC3",61,61,NA,0.0392195299217383,0
"SPTSSA",111,111,NA,0.0690006708936639,0
"SPTY2D1",132,132,NA,0.0782726523442014,0
"SQLE",118,118,NA,0.0708717749572647,0
"SQRDL",98,98,NA,0.0618817979520821,0
"SQSTM1",107,107,NA,0.0670866073700399,0
"SRA1",120,120,NA,0.0739722543416995,0
"SRBD1",115,115,NA,0.0713929192676395,0
"SRCAP",133,133,NA,0.0777405953485376,0
"SRCIN1",100,100,NA,0.062916912257385,0
"SRD5A1",118,118,NA,0.0728874131018568,0
"SRD5A3",120,120,NA,0.0723299612279193,0
"SREK1",133,133,NA,0.0785715435500528,0
"SREK1IP1",123,123,NA,0.074341812711094,0
"SRFBP1",125,125,NA,0.0752289440078958,0
"SRGAP1",120,120,NA,0.0719763931588424,0
"SRGN",113,113,NA,0.0661051351109557,0
"SRI",62,62,NA,0.0374552054913883,0
"SRM",110,110,NA,0.0689649378414479,0
"SRP14",111,111,NA,0.0691113047350065,0
"SRP19",120,120,NA,0.0736690159290968,0
"SRP54",134,134,NA,0.078785635628984,0
"SRP68",119,119,NA,0.0733100489591462,0
"SRP72",116,116,NA,0.0725718238546927,0
"SRP9",129,129,NA,0.0772994562096606,0
"SRPK1",117,117,NA,0.0720466121804043,0
"SRPK2",93,93,NA,0.0598603033990238,0
"SRPR",119,119,NA,0.0728083319613975,0
"SRR",100,100,NA,0.064874557576396,0
"SRRD",125,125,NA,0.0736984461853927,0
"SRRM1",132,132,NA,0.0786218027838414,0
"SRRM2",129,129,NA,0.077422478556441,0
"SRRM3",113,113,NA,0.0686980710939418,0
"SRRT",130,130,NA,0.0779262817750597,0
"SRSF1",138,138,NA,0.0797165555386178,0
"SRSF10",136,136,NA,0.0793093676041131,0
"SRSF11",122,122,NA,0.073860229511459,0
"SRSF2",146,146,NA,0.0823187866351109,0
"SRSF3",131,131,NA,0.0762144394788398,0
"SRSF4",136,136,NA,0.0794115650562977,0
"SRSF5",128,128,NA,0.0773312701499647,0
"SRSF6",132,132,NA,0.0775843462058112,0
"SRSF7",139,139,NA,0.079742255518477,0
"SRSF8",120,120,NA,0.0743243846329322,0
"SRSF9",127,127,NA,0.0761727680708542,0
"SRXN1",118,118,NA,0.07128058451254,0
"SS18",130,130,NA,0.0766553588845151,0
"SS18L1",112,112,NA,0.0697527272250771,0
"SS18L2",109,109,NA,0.0672334669285659,0
"SSB",108,108,NA,0.0683733853018542,0
"SSBP1",146,146,NA,0.0812615921387405,0
"SSBP2",139,139,NA,0.0788046612951314,0
"SSBP3",121,121,NA,0.0721291515040537,0
"SSBP4",108,108,NA,0.0657691869990627,0
"SSC4D",55,55,NA,0.0364109230842177,0
"SSFA2",112,112,NA,0.0692578531129407,0
"SSH1",110,110,NA,0.0677464414708657,0
"SSH2",119,119,NA,0.0718883407642526,0
"SSMEM1",52,52,NA,0.0349838411966618,0
"SSNA1",135,135,NA,0.0779667362860588,0
"SSR1",126,126,NA,0.075594085034968,0
"SSR3",125,125,NA,0.0750611263472572,0
"SSR4P1",111,111,NA,0.0670576483448976,0
"SSRP1",107,107,NA,0.0668072349317118,0
"SSSCA1",131,131,NA,0.0765753940840406,0
"SSU72",127,127,NA,0.0768471928385659,0
"SSUH2",56,56,NA,0.0364854378859958,0
"SSX2IP",114,114,NA,0.0700803663354323,0
"ST13",119,119,NA,0.0724535310264824,0
"ST20",122,122,NA,0.0755117346839078,0
"ST20-MTHFS",122,122,NA,0.0755117346839078,0
"ST3GAL1",116,116,NA,0.0711674291533186,0
"ST3GAL2",129,129,NA,0.0757681046993867,0
"ST3GAL3",123,123,NA,0.0749821960907369,0
"ST3GAL5",126,126,NA,0.0755696814577696,0
"ST3GAL6",90,90,NA,0.0560080911729288,0
"ST5",94,94,NA,0.0593116628962048,0
"ST6GAL1",114,114,NA,0.0711635391908592,0
"ST6GALNAC1",69,69,NA,0.043859462898501,0
"ST6GALNAC4",109,109,NA,0.0662384284526217,0
"ST6GALNAC6",96,96,NA,0.0615804427111969,0
"ST7",129,129,NA,0.0763490523043486,0
"ST7-AS1",133,133,NA,0.0771657085258986,0
"ST7-OT4",127,127,NA,0.0753729014070247,0
"ST7L",132,132,NA,0.07724618010819,0
"ST8SIA1",67,67,NA,0.044214173789343,0
"ST8SIA6",81,81,NA,0.0521243163463025,0
"STAG1",138,138,NA,0.0795789887563651,0
"STAG2",118,118,NA,0.0729508534426091,0
"STAG3",70,70,NA,0.046875040910636,0
"STAG3L4",123,123,NA,0.0733622800092672,0
"STAM",115,115,NA,0.0720856293787233,0
"STAM2",138,138,NA,0.0798037569096572,0
"STAMBP",106,106,NA,0.067083228409281,0
"STAP1",47,47,NA,0.0303728509963015,0
"STAP2",68,68,NA,0.0454409583231206,0
"STAR",86,86,NA,0.0543960568624063,0
"STARD10",118,118,NA,0.073020837841797,0
"STARD13",41,41,NA,0.0278166536486107,0
"STARD3",110,110,NA,0.0692551815340913,0
"STARD3NL",116,116,NA,0.0720112126820326,0
"STARD4",136,136,NA,0.0790139890706849,0
"STARD5",99,99,NA,0.0610293429927007,0
"STARD7",132,132,NA,0.0786980166367554,0
"STARD9",99,99,NA,0.0639847610557265,0
"STAT5B",113,113,NA,0.0701243040765322,0
"STAT6",137,137,NA,0.0792142566535425,0
"STAU1",121,121,NA,0.0722926828254101,0
"STAU2",120,120,NA,0.0733442092514292,0
"STBD1",79,79,NA,0.0522519879882908,0
"STC2",121,121,NA,0.0720047856846281,0
"STEAP1",92,92,NA,0.0599214520011832,0
"STEAP1B",84,84,NA,0.0547271445469274,0
"STEAP2",85,85,NA,0.0542944402522868,0
"STEAP3",87,87,NA,0.0571229484940089,0
"STIL",122,122,NA,0.0738867889784938,0
"STIM1",128,128,NA,0.0759606470325534,0
"STIM2",122,122,NA,0.0739831870753131,0
"STIP1",131,131,NA,0.0765872017379187,0
"STK10",126,126,NA,0.0763925304247108,0
"STK11",119,119,NA,0.0695566349955841,0
"STK11IP",123,123,NA,0.0743170885438856,0
"STK16",115,115,NA,0.0710151269749455,0
"STK17A",121,121,NA,0.0742173441879553,0
"STK17B",117,117,NA,0.071937530259161,0
"STK24",90,90,NA,0.0581471504151623,0
"STK25",117,117,NA,0.0716853192354081,0
"STK3",112,112,NA,0.0699018235418075,0
"STK31",18,18,NA,0.0118655457225187,0
"STK32B",69,69,NA,0.0472167587180662,0
"STK35",125,125,NA,0.0745046184641971,0
"STK36",110,110,NA,0.0679215316076787,0
"STK38",103,103,NA,0.065359955717644,0
"STK38L",121,121,NA,0.0730388529479953,0
"STK39",87,87,NA,0.055327309586797,0
"STK4",132,132,NA,0.0782150090373696,0
"STK40",140,140,NA,0.0792547638183076,0
"STKLD1",119,119,NA,0.0721928956183559,0
"STMN1",120,120,NA,0.072234853005436,0
"STMN2",42,42,NA,0.0295099294602264,0
"STMN3",93,93,NA,0.0594565469774522,0
"STOM",119,119,NA,0.0719581897026916,0
"STOML1",117,117,NA,0.0717970858769015,0
"STOML2",126,126,NA,0.0758701088976901,0
"STON2",56,56,NA,0.035849868282034,0
"STPG1",118,118,NA,0.0709675230580747,0
"STPG2",85,85,NA,0.0554730524409349,0
"STRA13",113,113,NA,0.0685979453217651,0
"STRADA",129,129,NA,0.076926576687499,0
"STRADB",126,126,NA,0.0758115841135864,0
"STRAP",118,118,NA,0.0725397356399816,0
"STRBP",99,99,NA,0.0624024245465253,0
"STRIP1",115,115,NA,0.0717331912348207,0
"STRIP2",107,107,NA,0.0641058252740896,0
"STRN",131,131,NA,0.0776051975975714,0
"STRN3",123,123,NA,0.0739386849753957,0
"STT3A",128,128,NA,0.0771081302471553,0
"STT3B",141,141,NA,0.0805793589109308,0
